group,r_nm,fit_density_mg_ml
$\text{IDP}_{50}$-Mem,16.53306613226453,1.114419136308186
$\text{IDP}_{50}$-Mem,16.583166332665332,1.0858879641792498
$\text{IDP}_{50}$-Mem,16.633266533066134,1.0584387695565738
$\text{IDP}_{50}$-Mem,16.683366733466933,1.0320306315795449
$\text{IDP}_{50}$-Mem,16.733466933867735,1.006624168790637
$\text{IDP}_{50}$-Mem,16.783567134268537,0.9821814818395751
$\text{IDP}_{50}$-Mem,16.83366733466934,0.9586660982734543
$\text{IDP}_{50}$-Mem,16.88376753507014,0.9360429193414745
$\text{IDP}_{50}$-Mem,16.933867735470944,0.9142781687429249
$\text{IDP}_{50}$-Mem,16.983967935871743,0.8933393432514549
$\text{IDP}_{50}$-Mem,17.034068136272545,0.873195165148644
$\text{IDP}_{50}$-Mem,17.084168336673347,0.8538155364038857
$\text{IDP}_{50}$-Mem,17.13426853707415,0.8351714945383719
$\text{IDP}_{50}$-Mem,17.18436873747495,0.8172351701138041
$\text{IDP}_{50}$-Mem,17.234468937875754,0.7999797457876241
$\text{IDP}_{50}$-Mem,17.284569138276552,0.7833794168791428
$\text{IDP}_{50}$-Mem,17.334669338677354,0.7674093533926225
$\text{IDP}_{50}$-Mem,17.384769539078157,0.7520456634449317
$\text{IDP}_{50}$-Mem,17.43486973947896,0.7372653580471535
$\text{IDP}_{50}$-Mem,17.48496993987976,0.7230463171916597
$\text{IDP}_{50}$-Mem,17.535070140280563,0.7093672571974707
$\text{IDP}_{50}$-Mem,17.585170340681362,0.6962076992683137
$\text{IDP}_{50}$-Mem,17.635270541082164,0.683547939219153
$\text{IDP}_{50}$-Mem,17.685370741482966,0.6713690183294716
$\text{IDP}_{50}$-Mem,17.73547094188377,0.6596526952814941
$\text{IDP}_{50}$-Mem,17.78557114228457,0.6483814191444708
$\text{IDP}_{50}$-Mem,17.835671342685373,0.6375383033663411
$\text{IDP}_{50}$-Mem,17.88577154308617,0.62710710073614
$\text{IDP}_{50}$-Mem,17.935871743486974,0.6170721792817915
$\text{IDP}_{50}$-Mem,17.985971943887776,0.6074184990685865
$\text{IDP}_{50}$-Mem,18.03607214428858,0.5981315898654884
$\text{IDP}_{50}$-Mem,18.08617234468938,0.5891975296472651
$\text{IDP}_{50}$-Mem,18.13627254509018,0.5806029239019779
$\text{IDP}_{50}$-Mem,18.18637274549098,0.5723348857134738
$\text{IDP}_{50}$-Mem,18.236472945891784,0.5643810165907723
$\text{IDP}_{50}$-Mem,18.286573146292586,0.5567293880168052
$\text{IDP}_{50}$-Mem,18.336673346693388,0.5493685236894805
$\text{IDP}_{50}$-Mem,18.38677354709419,0.542287382429663
$\text{IDP}_{50}$-Mem,18.43687374749499,0.535475341731285
$\text{IDP}_{50}$-Mem,18.48697394789579,0.5289221819299428
$\text{IDP}_{50}$-Mem,18.537074148296593,0.522618070966729
$\text{IDP}_{50}$-Mem,18.587174348697395,0.5165535497251312
$\text{IDP}_{50}$-Mem,18.637274549098198,0.5107195179200517
$\text{IDP}_{50}$-Mem,18.687374749499,0.5051072205178855
$\text{IDP}_{50}$-Mem,18.7374749498998,0.49970823466836123
$\text{IDP}_{50}$-Mem,18.7875751503006,0.4945144571284743
$\text{IDP}_{50}$-Mem,18.837675350701403,0.48951809216086417
$\text{IDP}_{50}$-Mem,18.887775551102205,0.48471163988796206
$\text{IDP}_{50}$-Mem,18.937875751503007,0.48008788508596467
$\text{IDP}_{50}$-Mem,18.98797595190381,0.4756398864012681
$\text{IDP}_{50}$-Mem,19.03807615230461,0.47136096597378696
$\text{IDP}_{50}$-Mem,19.08817635270541,0.4672446994525501
$\text{IDP}_{50}$-Mem,19.138276553106213,0.46328490638777
$\text{IDP}_{50}$-Mem,19.188376753507015,0.45947564098594285
$\text{IDP}_{50}$-Mem,19.238476953907817,0.4558111832147631
$\text{IDP}_{50}$-Mem,19.28857715430862,0.4522860302434424
$\text{IDP}_{50}$-Mem,19.338677354709418,0.44889488820714973
$\text{IDP}_{50}$-Mem,19.38877755511022,0.44563266428249904
$\text{IDP}_{50}$-Mem,19.438877755511022,0.4424944590631128
$\text{IDP}_{50}$-Mem,19.488977955911825,0.43947555922315473
$\text{IDP}_{50}$-Mem,19.539078156312627,0.43657143045874136
$\text{IDP}_{50}$-Mem,19.58917835671343,0.43377771069640403
$\text{IDP}_{50}$-Mem,19.639278557114228,0.43109020355834105
$\text{IDP}_{50}$-Mem,19.68937875751503,0.4285048720755924
$\text{IDP}_{50}$-Mem,19.739478957915832,0.4260178326385926
$\text{IDP}_{50}$-Mem,19.789579158316634,0.4236253491773425
$\text{IDP}_{50}$-Mem,19.839679358717436,0.4213238275617357
$\text{IDP}_{50}$-Mem,19.88977955911824,0.41910981021408134
$\text{IDP}_{50}$-Mem,19.939879759519037,0.41697997092569494
$\text{IDP}_{50}$-Mem,19.98997995991984,0.41493110986991155
$\text{IDP}_{50}$-Mem,20.04008016032064,0.4129601488041317
$\text{IDP}_{50}$-Mem,20.090180360721444,0.41106412645368096
$\text{IDP}_{50}$-Mem,20.140280561122246,0.40924019407066226
$\text{IDP}_{50}$-Mem,20.19038076152305,0.407485611161178
$\text{IDP}_{50}$-Mem,20.240480961923847,0.4057977413744709
$\text{IDP}_{50}$-Mem,20.29058116232465,0.4041740485482137
$\text{IDP}_{50}$-Mem,20.34068136272545,0.40261209290346756
$\text{IDP}_{50}$-Mem,20.390781563126254,0.40110952738405103
$\text{IDP}_{50}$-Mem,20.440881763527056,0.39966409413489146
$\text{IDP}_{50}$-Mem,20.490981963927858,0.3982736211139297
$\text{IDP}_{50}$-Mem,20.541082164328657,0.3969360188323492
$\text{IDP}_{50}$-Mem,20.59118236472946,0.3956492772188369
$\text{IDP}_{50}$-Mem,20.64128256513026,0.3944114626025339
$\text{IDP}_{50}$-Mem,20.691382765531063,0.3932207148106386
$\text{IDP}_{50}$-Mem,20.741482965931866,0.3920752443762012
$\text{IDP}_{50}$-Mem,20.791583166332664,0.3909733298517324
$\text{IDP}_{50}$-Mem,20.841683366733466,0.38991331522490214
$\text{IDP}_{50}$-Mem,20.89178356713427,0.38889360743223733
$\text{IDP}_{50}$-Mem,20.94188376753507,0.3879126739674348
$\text{IDP}_{50}$-Mem,20.991983967935873,0.3869690405802544
$\text{IDP}_{50}$-Mem,21.042084168336675,0.38606128906275217
$\text{IDP}_{50}$-Mem,21.092184368737474,0.3851880551197837
$\text{IDP}_{50}$-Mem,21.142284569138276,0.3843480263201968
$\text{IDP}_{50}$-Mem,21.19238476953908,0.3835399401258712
$\text{IDP}_{50}$-Mem,21.24248496993988,0.38276258199570634
$\text{IDP}_{50}$-Mem,21.292585170340683,0.3820147835614591
$\text{IDP}_{50}$-Mem,21.342685370741485,0.38129542087290247
$\text{IDP}_{50}$-Mem,21.392785571142284,0.38060341270971776
$\text{IDP}_{50}$-Mem,21.442885771543086,0.3799377189575637
$\text{IDP}_{50}$-Mem,21.492985971943888,0.37929733904550744
$\text{IDP}_{50}$-Mem,21.54308617234469,0.3786813104431701
$\text{IDP}_{50}$-Mem,21.593186372745492,0.37808870721491417
$\text{IDP}_{50}$-Mem,21.643286573146295,0.3775186386286862
$\text{IDP}_{50}$-Mem,21.693386773547093,0.37697024781806476
$\text{IDP}_{50}$-Mem,21.743486973947896,0.37644271049481404
$\text{IDP}_{50}$-Mem,21.793587174348698,0.37593523371072024
$\text{IDP}_{50}$-Mem,21.8436873747495,0.3754470546661537
$\text{IDP}_{50}$-Mem,21.893787575150302,0.3749774395639065
$\text{IDP}_{50}$-Mem,21.943887775551104,0.37452568250694185
$\text{IDP}_{50}$-Mem,21.993987975951903,0.3740911044376958
$\text{IDP}_{50}$-Mem,22.044088176352705,0.37367305211762414
$\text{IDP}_{50}$-Mem,22.094188376753507,0.37327089714588624
$\text{IDP}_{50}$-Mem,22.14428857715431,0.37288403501491985
$\text{IDP}_{50}$-Mem,22.194388777555112,0.37251188420233916
$\text{IDP}_{50}$-Mem,22.244488977955914,0.37215388529685356
$\text{IDP}_{50}$-Mem,22.294589178356713,0.3718095001578945
$\text{IDP}_{50}$-Mem,22.344689378757515,0.3714782111066768
$\text{IDP}_{50}$-Mem,22.394789579158317,0.37115952014858067
$\text{IDP}_{50}$-Mem,22.44488977955912,0.3708529482245524
$\text{IDP}_{50}$-Mem,22.49498997995992,0.370558034491296
$\text{IDP}_{50}$-Mem,22.545090180360724,0.3702743356287215
$\text{IDP}_{50}$-Mem,22.595190380761522,0.37000142517362633
$\text{IDP}_{50}$-Mem,22.645290581162325,0.36973889287898487
$\text{IDP}_{50}$-Mem,22.695390781563127,0.3694863440971403
$\text{IDP}_{50}$-Mem,22.74549098196393,0.36924339918695637
$\text{IDP}_{50}$-Mem,22.79559118236473,0.36900969294308084
$\text{IDP}_{50}$-Mem,22.845691382765533,0.3687848740471509
$\text{IDP}_{50}$-Mem,22.895791583166332,0.36856860453974605
$\text{IDP}_{50}$-Mem,22.945891783567134,0.3683605593125492
$\text{IDP}_{50}$-Mem,22.995991983967937,0.3681604256196067
$\text{IDP}_{50}$-Mem,23.04609218436874,0.36796790260734724
$\text{IDP}_{50}$-Mem,23.09619238476954,0.36778270086236375
$\text{IDP}_{50}$-Mem,23.14629258517034,0.3676045419764762
$\text{IDP}_{50}$-Mem,23.196392785571142,0.3674331581281649
$\text{IDP}_{50}$-Mem,23.246492985971944,0.3672682916802614
$\text{IDP}_{50}$-Mem,23.296593186372746,0.36710969479239
$\text{IDP}_{50}$-Mem,23.34669338677355,0.36695712904875677
$\text{IDP}_{50}$-Mem,23.39679358717435,0.36681036509955334
$\text{IDP}_{50}$-Mem,23.44689378757515,0.3666691823164001
$\text{IDP}_{50}$-Mem,23.49699398797595,0.36653336846063667
$\text{IDP}_{50}$-Mem,23.547094188376754,0.36640271936428803
$\text{IDP}_{50}$-Mem,23.597194388777556,0.36627703862328076
$\text{IDP}_{50}$-Mem,23.647294589178358,0.3661561373020561
$\text{IDP}_{50}$-Mem,23.69739478957916,0.36603983364983605
$\text{IDP}_{50}$-Mem,23.74749498997996,0.3659279528270929
$\text{IDP}_{50}$-Mem,23.79759519038076,0.3658203266430178
$\text{IDP}_{50}$-Mem,23.847695390781563,0.3657167933026244
$\text{IDP}_{50}$-Mem,23.897795591182366,0.3656171971634592
$\text{IDP}_{50}$-Mem,23.947895791583168,0.36552138850177585
$\text{IDP}_{50}$-Mem,23.99799599198397,0.36542922328735017
$\text{IDP}_{50}$-Mem,24.04809619238477,0.36534056296704875
$\text{IDP}_{50}$-Mem,24.09819639278557,0.36525527425663995
$\text{IDP}_{50}$-Mem,24.148296593186373,0.36517322894019344
$\text{IDP}_{50}$-Mem,24.198396793587175,0.3650943036776084
$\text{IDP}_{50}$-Mem,24.248496993987978,0.3650183798191051
$\text{IDP}_{50}$-Mem,24.29859719438878,0.3649453432267933
$\text{IDP}_{50}$-Mem,24.34869739478958,0.36487508410323244
$\text{IDP}_{50}$-Mem,24.39879759519038,0.3648074968263302
$\text{IDP}_{50}$-Mem,24.448897795591183,0.36474247979049323
$\text{IDP}_{50}$-Mem,24.498997995991985,0.3646799352540029
$\text{IDP}_{50}$-Mem,24.549098196392787,0.3646197691920179
$\text{IDP}_{50}$-Mem,24.59919839679359,0.36456189115529014
$\text{IDP}_{50}$-Mem,24.649298597194388,0.3645062141341384
$\text{IDP}_{50}$-Mem,24.69939879759519,0.3644526544276516
$\text{IDP}_{50}$-Mem,24.749498997995993,0.36440113151789433
$\text{IDP}_{50}$-Mem,24.799599198396795,0.36435156794891554
$\text{IDP}_{50}$-Mem,24.849699398797597,0.3643038892102197
$\text{IDP}_{50}$-Mem,24.8997995991984,0.3642580236247568
$\text{IDP}_{50}$-Mem,24.949899799599198,0.3642139022412607
$\text{IDP}_{50}$-Mem,25.0,0.3641714587305671
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.0,542.99189099774
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.050100200400801605,542.7573393630246
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.10020040080160321,542.5156771340532
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.15030060120240482,542.2666954847116
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.20040080160320642,542.0101798762547
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.25050100200400804,541.7459099274593
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.30060120240480964,541.4736592835486
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.35070140280561124,541.1931954840072
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.40080160320641284,540.9042798294163
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.45090180360721444,540.6066672474501
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.5010020040080161,540.3001061581892
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.5511022044088176,539.9843383389186
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.6012024048096193,539.6590987885924
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.6513026052104208,539.3241155921655
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.7014028056112225,538.9791097850033
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.751503006012024,538.6237952176027
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.8016032064128257,538.2578784208711
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.8517034068136273,537.8810584722315
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.9018036072144289,537.4930268628411
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,0.9519038076152305,537.0934673662271
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.0020040080160322,536.6820559086727
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.0521042084168337,536.2584604417004
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.1022044088176353,535.8223408170276
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.1523046092184368,535.3733486643937
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.2024048096192386,534.9111272726802
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.25250501002004,534.4353114747762
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.3026052104208417,533.9455275366626
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.3527054108216434,533.4413930512244
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.402805611222445,532.9225168373218
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.4529058116232465,532.3884988446869
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.503006012024048,531.8389300652394
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.5531062124248498,531.273392451453
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.6032064128256514,530.6914588424266
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.653306613226453,530.0926928983606
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.7034068136272547,529.4766490441623
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.7535070140280562,528.8428724229454
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.8036072144288577,528.1908988602247
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.8537074148296593,527.5202548396364
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.903807615230461,526.8304574910616
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,1.9539078156312626,526.1210145920575
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.0040080160320644,525.3914245835448
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.0541082164328657,524.6411766007317
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.1042084168336674,523.8697505202966
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.154308617234469,523.0766170248836
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.2044088176352705,522.2612376860039
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.2545090180360723,521.4230650664697
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.3046092184368736,520.5615428435221
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.3547094188376754,519.6761059538464
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.404809619238477,518.7661807617008
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.4549098196392785,517.8311852514107
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.50501002004008,516.8705292455139
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.555110220440882,515.8836146498568
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.6052104208416833,514.869835726973
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.655310621242485,513.8285793990879
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.705410821643287,512.7592255821066
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.755511022044088,511.6611475519559
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.80561122244489,510.5337123446511
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.8557114228456917,509.3762811914645
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.905811623246493,508.1882099905572
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,2.9559118236472948,506.96884981643234
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.006012024048096,505.7175474685404
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.056112224448898,504.43364606034527
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.1062124248496996,503.11648565012035
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.156312625250501,501.76540391470223
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.2064128256513027,500.3797368673727
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.2565130260521045,498.9588196209789
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.306613226452906,497.50198719732396
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.3567134268537075,496.00857538377505
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.4068136272545093,494.47792163793883
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.4569138276553106,492.9093660411411
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.5070140280561124,491.3022523013261
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.5571142284569137,489.65592880585143
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.6072144288577155,487.9697497245031
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.6573146292585172,486.2430761628915
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.7074148296593186,484.47527736620214
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.7575150300601203,482.6657319730856
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.807615230460922,480.81382931925384
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.8577154308617234,478.9189707901241
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.907815631262525,476.98057122161015
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,3.957915831663327,474.99806034790043
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.008016032064129,472.9708842947887
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.05811623246493,470.898507116837
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.108216432865731,468.7804123763451
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.158316633266534,466.6161047617869
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.208416833667335,464.4051117430449
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.258517034068136,462.1469852604335
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.308617234468938,459.84130344415325
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.35871743486974,457.487672360459
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.408817635270541,455.0857277804583
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.458917835671343,452.6351369670889
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.509018036072145,450.1356004754497
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.559118236472946,447.5868539612859
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.609218436873747,444.98866999206047
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.659318637274549,442.340859854678
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.709418837675351,439.643275353569
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.759519038076152,436.8958105924983
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.809619238476954,434.09840373313244
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.859719438877756,431.25103872308597
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.909819639278557,428.3537469858803
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,4.959919839679359,425.40660906498476
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.01002004008016,422.4097562138757
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.060120240480962,419.36337192385236
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.110220440881764,416.26769338118527
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.160320641282565,413.1230128450563
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.210420841683367,409.9296789376728
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.260521042084169,406.68809783791824
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.31062124248497,403.39873436992536
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.3607214428857715,400.062112978046
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.410821643286574,396.6788185798331
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.460921843687375,393.2494972888533
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.511022044088176,389.7748569994176
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.5611222444889785,386.255667825647
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.61122244488978,382.6927623876905
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.661322645290581,379.0870359383716
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.711422845691383,375.4394463240733
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.761523046092185,371.75101377426336
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.811623246492986,368.02282051471786
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.861723446893787,364.2560102002235
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.9118236472945895,360.4517871633102
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,5.961923847695391,356.61141547640216
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.012024048096192,352.73621782564845
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.062124248496994,348.82757419562597
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.112224448897796,344.88692036506546
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.162324649298597,340.9157462147461
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.212424849699399,336.915593849726
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.2625250501002006,332.88805553910913
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.312625250501002,328.8347714775923
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.362725450901804,324.7574273740843
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.412825651302605,320.65775187371867
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.462925851703407,316.5375138206026
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.513026052104209,312.3985193696322
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.56312625250501,308.2426089566574
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.613226452905812,304.07165413718786
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.663326653306614,299.8875543046845
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.713426853707415,295.69223330027273
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.763527054108216,291.4876359264328
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.813627254509019,287.2757243778673
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.86372745490982,283.0584746033037
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.913827655310621,278.83787261245914
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,6.9639278557114235,274.6159107427684
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.014028056112225,270.39458390075407
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.064128256513026,266.17588579308784
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.114228456913827,261.9618051624673
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.16432865731463,257.7543220433967
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.214428857715431,253.5554040528245
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.264529058116232,249.36700273034975
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.3146292585170345,245.19104994237347
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.364729458917836,241.02945436413358
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.414829659318637,236.88409805303482
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.464929859719439,232.75683312607453
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.515030060120241,228.64947855346963
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.565130260521042,224.56381707982408
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.615230460921844,220.5015922833455
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.6653306613226455,216.4645057827306
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.715430861723447,212.45421460039915
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.765531062124249,208.47232868978278
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.81563126252505,204.52040863336384
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.865731462925852,200.59996351713067
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.915831663326654,196.71244898607546
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,7.965931863727455,192.8592654843144
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.016032064128257,189.04175668236934
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.066132264529058,185.26120809312744
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.11623246492986,181.5188458769863
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.166332665330662,177.81583583572262
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.216432865731463,174.15328259367817
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.266533066132265,170.5322289639627
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.316633266533067,166.95365549652564
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.366733466933868,163.41848020414798
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.41683366733467,159.92755846166853
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.466933867735472,156.4816830730802
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.517034068136272,153.08158450050996
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.567134268537075,149.7279312485474
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.617234468937877,146.42133039689887
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.667334669338677,143.16232827392002
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.71743486973948,139.9514112632274
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.767535070140282,136.78900673529893
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.817635270541082,133.6754840957434
